,OrderID,Tanggal_Pesanan,Produk,Kategori,Wilayah,Jumlah,Harga_Satuan,Metode_Pembayaran,Diskon,Total_Penjualan,Bulan
616,617,2025-06-13 15:24:43.861623,Smartphone,Elektronik,Jakarta,2,7900164,Credit Card,0.0,15800328.0,2025-06
617,618,2025-03-29 15:24:43.861623,Smartphone,Elektronik,Makassar,4,9336356,E-Wallet,0.05,35478152.8,2025-03
618,619,2025-03-28 15:24:43.861623,Smartphone,Elektronik,Surabaya,3,8679042,Debit Card,0.0,26037126.0,2025-03
619,620,2025-01-16 15:24:43.861623,Monitor Curved,Periferal,Jakarta,2,2401067,E-Wallet,0.1,4321920.600000001,2025-01
620,621,2025-02-05 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,4,22094176,E-Wallet,0.0,88376704.0,2025-02
621,622,2025-05-03 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,1,1521268,Credit Card,0.0,1521268.0,2025-05
622,623,2025-06-19 15:24:43.861623,Smartphone,Elektronik,Denpasar,1,3460796,Bank Transfer,0.0,3460796.0,2025-06
623,624,2025-05-18 15:24:43.861623,Monitor Curved,Periferal,Surabaya,4,7994376,Bank Transfer,0.1,28779753.6,2025-05
624,625,2025-05-03 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,1,1794979,Credit Card,0.0,1794979.0,2025-05
625,626,2025-02-24 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,4,2364034,Credit Card,0.05,8983329.2,2025-02
626,627,2025-05-25 15:24:43.861623,Monitor Curved,Periferal,Surabaya,3,6989904,Credit Card,0.0,20969712.0,2025-05
627,628,2025-02-27 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,4,1304001,Credit Card,0.0,5216004.0,2025-02
628,629,2025-05-04 15:24:43.861623,Headphone Wireless,Aksesoris,Makassar,3,612023,Credit Card,0.0,1836069.0,2025-05
629,630,2025-04-12 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,2,1408447,Debit Card,0.15,2394359.9,2025-04
630,631,2025-06-13 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,4,1329127,E-Wallet,0.05,5050682.6,2025-06
631,632,2024-12-29 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,2,22822636,E-Wallet,0.1,41080744.800000004,2024-12
632,633,2025-05-08 15:24:43.861623,Smartphone,Elektronik,Denpasar,1,6177902,E-Wallet,0.0,6177902.0,2025-05
633,634,2025-03-30 15:24:43.861623,Smartwatch,Aksesoris,Jakarta,3,1455111,Bank Transfer,0.05,4147066.3499999996,2025-03
634,635,2025-04-20 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,4,523563,Debit Card,0.05,1989539.4,2025-04
635,636,2025-05-30 15:24:43.861623,Monitor Curved,Periferal,Medan,2,4234805,E-Wallet,0.0,8469610.0,2025-05
636,637,2025-02-22 15:24:43.861623,Smartwatch,Aksesoris,Medan,3,810155,Bank Transfer,0.1,2187418.5,2025-02
637,638,2025-06-07 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,3,733997,Debit Card,0.1,1981791.9000000001,2025-06
638,639,2025-06-12 15:24:43.861623,Smartphone,Elektronik,Surabaya,1,4899054,Debit Card,0.1,4409148.600000001,2025-06
639,640,2025-04-24 15:24:43.861623,Smartphone,Elektronik,Makassar,1,6457550,Bank Transfer,0.05,6134672.5,2025-04
640,641,2025-05-11 15:24:43.861623,Smartphone,Elektronik,Jakarta,3,4550184,Debit Card,0.0,13650552.0,2025-05
641,642,2025-02-24 15:24:43.861623,Headphone Wireless,Aksesoris,Makassar,3,1476371,Bank Transfer,0.0,4429113.0,2025-02
642,643,2025-02-10 15:24:43.861623,Monitor Curved,Periferal,Medan,4,2088668,E-Wallet,0.15,7101471.2,2025-02
643,644,2025-06-19 15:24:43.861623,Smartphone,Elektronik,Surabaya,3,9961383,Bank Transfer,0.0,29884149.0,2025-06
644,645,2025-06-06 15:24:43.861623,Monitor Curved,Periferal,Surabaya,4,5619348,Debit Card,0.05,21353522.4,2025-06
645,646,2025-06-19 15:24:43.861623,Smartphone,Elektronik,Jakarta,3,10960339,E-Wallet,0.05,31236966.15,2025-06
646,647,2025-02-27 15:24:43.861623,Smartwatch,Aksesoris,Makassar,1,2784508,E-Wallet,0.05,2645282.6,2025-02
647,648,2025-02-13 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,4,1253091,Credit Card,0.15,4260509.399999999,2025-02
648,649,2025-05-26 15:24:43.861623,Smartphone,Elektronik,Surabaya,2,5770742,Credit Card,0.0,11541484.0,2025-05
649,650,2025-03-18 15:24:43.861623,Headphone Wireless,Aksesoris,Medan,1,973222,Debit Card,0.0,973222.0,2025-03
650,651,2025-04-25 15:24:43.861623,Smartphone,Elektronik,Denpasar,4,10296405,Bank Transfer,0.0,41185620.0,2025-04
651,652,2025-06-10 15:24:43.861623,Laptop Gaming,Elektronik,Surabaya,4,21846539,Bank Transfer,0.0,87386156.0,2025-06
652,653,2025-05-24 15:24:43.861623,Smartphone,Elektronik,Denpasar,2,11659522,Debit Card,0.0,23319044.0,2025-05
653,654,2025-01-17 15:24:43.861623,Laptop Gaming,Elektronik,Surabaya,4,19109803,E-Wallet,0.0,76439212.0,2025-01
654,655,2025-05-23 15:24:43.861623,Smartphone,Elektronik,Jakarta,3,8636289,Debit Card,0.1,23317980.3,2025-05
655,656,2025-02-13 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,2,662455,Debit Card,0.1,1192419.0,2025-02
656,657,2025-02-15 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,1,579713,E-Wallet,0.0,579713.0,2025-02
657,658,2025-01-11 15:24:43.861623,Smartwatch,Aksesoris,Jakarta,1,1734586,Bank Transfer,0.0,1734586.0,2025-01
658,659,2025-05-20 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,3,21040502,Debit Card,0.1,56809355.4,2025-05
659,660,2025-06-05 15:24:43.861623,Smartwatch,Aksesoris,Denpasar,1,2597832,Bank Transfer,0.0,2597832.0,2025-06
660,661,2024-12-29 15:24:43.861623,Smartphone,Elektronik,Makassar,4,8547094,Debit Card,0.0,34188376.0,2024-12
661,662,2025-04-24 15:24:43.861623,Smartphone,Elektronik,Medan,4,6100581,E-Wallet,0.0,24402324.0,2025-04
662,663,2025-02-20 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,3,964485,E-Wallet,0.0,2893455.0,2025-02
663,664,2025-04-25 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,1,18672277,Credit Card,0.0,18672277.0,2025-04
664,665,2024-12-31 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,1,457584,E-Wallet,0.15,388946.39999999997,2024-12
665,666,2025-05-21 15:24:43.861623,Headphone Wireless,Aksesoris,Medan,3,1224220,Credit Card,0.0,3672660.0,2025-05
666,667,2025-01-09 15:24:43.861623,Smartphone,Elektronik,Denpasar,2,7854042,Debit Card,0.0,15708084.0,2025-01
667,668,2025-03-12 15:24:43.861623,Smartphone,Elektronik,Surabaya,1,5471378,Bank Transfer,0.0,5471378.0,2025-03
668,669,2025-01-13 15:24:43.861623,Smartphone,Elektronik,Jakarta,2,6830121,E-Wallet,0.0,13660242.0,2025-01
669,670,2025-04-09 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,1,1865792,E-Wallet,0.05,1772502.4,2025-04
670,671,2025-05-29 15:24:43.861623,Smartphone,Elektronik,Surabaya,1,8353912,E-Wallet,0.05,7936216.399999999,2025-05
671,672,2025-06-02 15:24:43.861623,Smartphone,Elektronik,Surabaya,1,4353324,Debit Card,0.05,4135657.8,2025-06
672,673,2025-04-24 15:24:43.861623,Smartphone,Elektronik,Medan,1,9753008,Credit Card,0.0,9753008.0,2025-04
673,674,2025-01-05 15:24:43.861623,Smartwatch,Aksesoris,Medan,4,2630082,Debit Card,0.1,9468295.200000001,2025-01
674,675,2025-04-29 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,2,18372455,Bank Transfer,0.1,33070419.0,2025-04
675,676,2025-03-30 15:24:43.861623,Smartphone,Elektronik,Jakarta,2,7268173,Debit Card,0.05,13809528.7,2025-03
676,677,2025-06-10 15:24:43.861623,Headphone Wireless,Aksesoris,Denpasar,1,1169807,Bank Transfer,0.0,1169807.0,2025-06
677,678,2025-03-28 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,1,1118675,E-Wallet,0.0,1118675.0,2025-03
678,679,2025-05-13 15:24:43.861623,Smartphone,Elektronik,Jakarta,2,7396720,Bank Transfer,0.0,14793440.0,2025-05
679,680,2025-02-26 15:24:43.861623,Smartphone,Elektronik,Jakarta,4,7070028,Bank Transfer,0.05,26866106.4,2025-02
680,681,2025-06-24 15:24:43.861623,Smartphone,Elektronik,Jakarta,3,10951036,Credit Card,0.0,32853108.0,2025-06
681,682,2025-01-25 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,3,2069277,Bank Transfer,0.0,6207831.0,2025-01
682,683,2025-04-08 15:24:43.861623,Smartphone,Elektronik,Makassar,2,8522567,Bank Transfer,0.1,15340620.6,2025-04
683,684,2025-02-07 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,1,730634,Debit Card,0.1,657570.6,2025-02
684,685,2025-06-01 15:24:43.861623,Monitor Curved,Periferal,Surabaya,1,2749971,E-Wallet,0.1,2474973.9,2025-06
685,686,2025-05-22 15:24:43.861623,Smartwatch,Aksesoris,Medan,4,965972,Debit Card,0.0,3863888.0,2025-05
686,687,2025-06-07 15:24:43.861623,Smartphone,Elektronik,Surabaya,3,10456688,Debit Card,0.05,29801560.799999997,2025-06
687,688,2025-06-03 15:24:43.861623,Keyboard Mekanik,Periferal,Makassar,4,1465663,E-Wallet,0.0,5862652.0,2025-06
688,689,2025-05-18 15:24:43.861623,Headphone Wireless,Aksesoris,Makassar,3,436554,E-Wallet,0.0,1309662.0,2025-05
689,690,2025-02-12 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,2,785757,Bank Transfer,0.0,1571514.0,2025-02
690,691,2025-02-01 15:24:43.861623,Laptop Gaming,Elektronik,Makassar,3,17054376,Bank Transfer,0.0,51163128.0,2025-02
691,692,2025-05-11 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,4,582024,Credit Card,0.0,2328096.0,2025-05
692,693,2025-03-20 15:24:43.861623,Laptop Gaming,Elektronik,Denpasar,4,16185111,Debit Card,0.1,58266399.6,2025-03
693,694,2025-04-22 15:24:43.861623,Smartphone,Elektronik,Surabaya,4,7961828,E-Wallet,0.0,31847312.0,2025-04
694,695,2025-02-13 15:24:43.861623,Laptop Gaming,Elektronik,Denpasar,2,22732752,Bank Transfer,0.05,43192228.8,2025-02
695,696,2025-05-30 15:24:43.861623,Smartwatch,Aksesoris,Makassar,3,2200948,E-Wallet,0.0,6602844.0,2025-05
696,697,2025-01-07 15:24:43.861623,Smartphone,Elektronik,Jakarta,3,9327090,Bank Transfer,0.0,27981270.0,2025-01
697,698,2025-02-22 15:24:43.861623,Laptop Gaming,Elektronik,Surabaya,4,19107834,Credit Card,0.0,76431336.0,2025-02
698,699,2025-01-27 15:24:43.861623,Laptop Gaming,Elektronik,Denpasar,3,17408630,Credit Card,0.0,52225890.0,2025-01
699,700,2025-04-16 15:24:43.861623,Laptop Gaming,Elektronik,Makassar,1,24983526,E-Wallet,0.0,24983526.0,2025-04
700,701,2025-01-02 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,1,846495,Credit Card,0.0,846495.0,2025-01
701,702,2025-04-26 15:24:43.861623,Smartwatch,Aksesoris,Medan,1,1173866,E-Wallet,0.0,1173866.0,2025-04
702,703,2025-01-30 15:24:43.861623,Smartphone,Elektronik,Surabaya,3,11095213,Bank Transfer,0.0,33285639.0,2025-01
703,704,2025-04-25 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,2,905842,Debit Card,0.0,1811684.0,2025-04
704,705,2025-03-03 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,2,2425322,Credit Card,0.1,4365579.600000001,2025-03
705,706,2025-05-23 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,2,20557805,Bank Transfer,0.0,41115610.0,2025-05
706,707,2025-06-23 15:24:43.861623,Smartphone,Elektronik,Makassar,2,7902444,Debit Card,0.05,15014643.6,2025-06
707,708,2025-01-08 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,1,592512,Debit Card,0.05,562886.4,2025-01
708,709,2025-03-23 15:24:43.861623,Headphone Wireless,Aksesoris,Makassar,1,1261703,Debit Card,0.1,1135532.7,2025-03
709,710,2025-01-23 15:24:43.861623,Smartphone,Elektronik,Jakarta,4,6714379,Bank Transfer,0.1,24171764.400000002,2025-01
710,711,2025-03-01 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,3,491420,Bank Transfer,0.0,1474260.0,2025-03
711,712,2025-03-24 15:24:43.861623,Smartphone,Elektronik,Jakarta,3,4549420,E-Wallet,0.05,12965847.0,2025-03
712,713,2025-02-25 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,2,557324,Debit Card,0.1,1003183.2000000001,2025-02
713,714,2025-01-24 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,1,23312934,Debit Card,0.0,23312934.0,2025-01
714,715,2025-06-23 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,2,18900379,Debit Card,0.0,37800758.0,2025-06
715,716,2025-06-07 15:24:43.861623,Laptop Gaming,Elektronik,Medan,4,18804409,E-Wallet,0.0,75217636.0,2025-06
716,717,2025-04-05 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,3,1267780,Debit Card,0.1,3423006.0,2025-04
717,718,2025-04-12 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,3,1347341,Bank Transfer,0.1,3637820.7,2025-04
718,719,2025-04-06 15:24:43.861623,Laptop Gaming,Elektronik,Surabaya,2,16520982,Debit Card,0.0,33041964.0,2025-04
719,720,2025-05-06 15:24:43.861623,Laptop Gaming,Elektronik,Makassar,4,21281646,Credit Card,0.0,85126584.0,2025-05
720,721,2025-05-26 15:24:43.861623,Smartwatch,Aksesoris,Denpasar,3,2931984,Bank Transfer,0.0,8795952.0,2025-05
721,722,2025-02-21 15:24:43.861623,Laptop Gaming,Elektronik,Surabaya,4,24590446,E-Wallet,0.0,98361784.0,2025-02
722,723,2025-01-03 15:24:43.861623,Smartphone,Elektronik,Surabaya,4,5164563,Debit Card,0.15,17559514.2,2025-01
723,724,2025-04-02 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,2,685521,Credit Card,0.0,1371042.0,2025-04
724,725,2025-05-10 15:24:43.861623,Smartphone,Elektronik,Denpasar,1,8181377,E-Wallet,0.0,8181377.0,2025-05
725,726,2025-04-09 15:24:43.861623,Smartwatch,Aksesoris,Jakarta,2,1786787,E-Wallet,0.0,3573574.0,2025-04
726,727,2024-12-31 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,1,613981,Bank Transfer,0.05,583281.95,2024-12
727,728,2025-01-20 15:24:43.861623,Smartphone,Elektronik,Jakarta,4,11012369,E-Wallet,0.0,44049476.0,2025-01
728,729,2025-02-19 15:24:43.861623,Laptop Gaming,Elektronik,Surabaya,1,19204955,E-Wallet,0.05,18244707.25,2025-02
729,730,2025-06-11 15:24:43.861623,Smartphone,Elektronik,Jakarta,4,8059667,E-Wallet,0.0,32238668.0,2025-06
730,731,2025-03-21 15:24:43.861623,Monitor Curved,Periferal,Makassar,3,4985696,E-Wallet,0.0,14957088.0,2025-03
731,732,2025-05-22 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,3,837625,Debit Card,0.0,2512875.0,2025-05
732,733,2025-03-23 15:24:43.861623,Monitor Curved,Periferal,Medan,3,5301106,Debit Card,0.0,15903318.0,2025-03
733,734,2025-03-16 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,2,16372070,Debit Card,0.0,32744140.0,2025-03
734,735,2025-04-17 15:24:43.861623,Monitor Curved,Periferal,Jakarta,2,4430721,Debit Card,0.1,7975297.8,2025-04
735,736,2024-12-29 15:24:43.861623,Keyboard Mekanik,Periferal,Denpasar,4,896574,Credit Card,0.1,3227666.4,2024-12
736,737,2025-02-17 15:24:43.861623,Smartwatch,Aksesoris,Jakarta,3,2176402,Debit Card,0.15,5549825.1,2025-02
737,738,2025-06-19 15:24:43.861623,Keyboard Mekanik,Periferal,Makassar,2,655948,E-Wallet,0.0,1311896.0,2025-06
738,739,2025-01-01 15:24:43.861623,Monitor Curved,Periferal,Surabaya,3,3570057,Debit Card,0.15,9103645.35,2025-01
739,740,2025-04-20 15:24:43.861623,Smartwatch,Aksesoris,Jakarta,2,1561069,Debit Card,0.0,3122138.0,2025-04
740,741,2025-01-29 15:24:43.861623,Headphone Wireless,Aksesoris,Denpasar,1,1156626,Bank Transfer,0.0,1156626.0,2025-01
741,742,2025-01-31 15:24:43.861623,Smartphone,Elektronik,Jakarta,1,11494630,E-Wallet,0.0,11494630.0,2025-01
742,743,2025-03-30 15:24:43.861623,Laptop Gaming,Elektronik,Makassar,3,20655635,Debit Card,0.0,61966905.0,2025-03
743,744,2025-04-02 15:24:43.861623,Smartwatch,Aksesoris,Jakarta,4,1480741,Debit Card,0.05,5626815.8,2025-04
744,745,2025-03-10 15:24:43.861623,Smartphone,Elektronik,Makassar,2,3470529,Debit Card,0.0,6941058.0,2025-03
745,746,2025-02-05 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,2,1286364,Credit Card,0.0,2572728.0,2025-02
746,747,2025-05-31 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,1,561445,Debit Card,0.05,533372.75,2025-05
747,748,2025-06-08 15:24:43.861623,Monitor Curved,Periferal,Makassar,1,5834242,Bank Transfer,0.0,5834242.0,2025-06
748,749,2025-04-25 15:24:43.861623,Laptop Gaming,Elektronik,Denpasar,4,21494503,E-Wallet,0.0,85978012.0,2025-04
749,750,2024-12-31 15:24:43.861623,Smartphone,Elektronik,Denpasar,4,3684029,E-Wallet,0.0,14736116.0,2024-12
750,751,2025-04-30 15:24:43.861623,Laptop Gaming,Elektronik,Makassar,4,20337355,Debit Card,0.1,73214478.0,2025-04
751,752,2025-02-16 15:24:43.861623,Smartwatch,Aksesoris,Makassar,3,1210370,Debit Card,0.1,3267999.0,2025-02
752,753,2025-01-09 15:24:43.861623,Monitor Curved,Periferal,Jakarta,1,3752374,Debit Card,0.0,3752374.0,2025-01
753,754,2025-02-20 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,3,620972,E-Wallet,0.0,1862916.0,2025-02
754,755,2025-05-10 15:24:43.861623,Smartphone,Elektronik,Jakarta,1,6999694,E-Wallet,0.0,6999694.0,2025-05
755,756,2025-02-23 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,1,1611353,Credit Card,0.1,1450217.7,2025-02
756,757,2025-05-22 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,2,608944,Bank Transfer,0.0,1217888.0,2025-05
757,758,2025-04-19 15:24:43.861623,Smartphone,Elektronik,Surabaya,1,8186686,Credit Card,0.0,8186686.0,2025-04
758,759,2025-02-13 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,1,1685016,Bank Transfer,0.0,1685016.0,2025-02
759,760,2025-05-28 15:24:43.861623,Smartphone,Elektronik,Medan,3,4361303,Credit Card,0.0,13083909.0,2025-05
760,761,2025-03-23 15:24:43.861623,Smartphone,Elektronik,Jakarta,1,7201765,E-Wallet,0.0,7201765.0,2025-03
761,762,2025-05-19 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,3,1172501,Credit Card,0.1,3165752.7,2025-05
762,763,2025-03-04 15:24:43.861623,Smartphone,Elektronik,Surabaya,4,4197162,Bank Transfer,0.0,16788648.0,2025-03
763,764,2025-03-13 15:24:43.861623,Smartwatch,Aksesoris,Makassar,1,1746161,Debit Card,0.0,1746161.0,2025-03
764,765,2025-06-25 15:24:43.861623,Smartwatch,Aksesoris,Medan,1,1194178,Bank Transfer,0.1,1074760.2,2025-06
765,766,2025-04-10 15:24:43.861623,Headphone Wireless,Aksesoris,Medan,3,531496,Debit Card,0.1,1435039.2,2025-04
766,767,2025-06-12 15:24:43.861623,Smartphone,Elektronik,Jakarta,4,9983604,E-Wallet,0.0,39934416.0,2025-06
767,768,2025-02-04 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,2,860315,Bank Transfer,0.0,1720630.0,2025-02
768,769,2025-02-16 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,4,1179979,Credit Card,0.0,4719916.0,2025-02
769,770,2025-04-05 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,3,473921,Bank Transfer,0.1,1279586.7,2025-04
770,771,2025-03-20 15:24:43.861623,Smartphone,Elektronik,Surabaya,4,9129439,Debit Card,0.0,36517756.0,2025-03
771,772,2025-01-27 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,3,24061826,E-Wallet,0.1,64966930.2,2025-01
772,773,2025-03-17 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,3,903291,Credit Card,0.05,2574379.35,2025-03
773,774,2025-03-29 15:24:43.861623,Laptop Gaming,Elektronik,Denpasar,2,19902059,Bank Transfer,0.0,39804118.0,2025-03
774,775,2025-06-25 15:24:43.861623,Smartwatch,Aksesoris,Denpasar,1,2079390,Debit Card,0.0,2079390.0,2025-06
775,776,2025-02-18 15:24:43.861623,Monitor Curved,Periferal,Surabaya,3,7228566,Credit Card,0.0,21685698.0,2025-02
776,777,2025-06-12 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,3,382279,E-Wallet,0.0,1146837.0,2025-06
777,778,2025-03-17 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,2,315434,Credit Card,0.0,630868.0,2025-03
778,779,2025-01-27 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,3,1119407,E-Wallet,0.05,3190309.9499999997,2025-01
779,780,2025-04-13 15:24:43.861623,Monitor Curved,Periferal,Denpasar,1,4538143,Credit Card,0.15,3857421.55,2025-04
780,781,2025-02-17 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,2,737913,Bank Transfer,0.0,1475826.0,2025-02
781,782,2025-03-19 15:24:43.861623,Monitor Curved,Periferal,Makassar,1,5915770,Debit Card,0.05,5619981.5,2025-03
782,783,2025-05-10 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,1,15328821,Bank Transfer,0.0,15328821.0,2025-05
783,784,2025-01-26 15:24:43.861623,Laptop Gaming,Elektronik,Denpasar,2,18887008,Bank Transfer,0.0,37774016.0,2025-01
784,785,2025-05-09 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,3,476806,E-Wallet,0.0,1430418.0,2025-05
785,786,2025-05-15 15:24:43.861623,Smartphone,Elektronik,Makassar,1,9725275,E-Wallet,0.05,9239011.25,2025-05
786,787,2025-05-22 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,1,1299430,E-Wallet,0.1,1169487.0,2025-05
787,788,2025-03-12 15:24:43.861623,Smartphone,Elektronik,Medan,1,11457411,Bank Transfer,0.05,10884540.45,2025-03
788,789,2025-01-14 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,1,1107744,Credit Card,0.0,1107744.0,2025-01
789,790,2025-03-22 15:24:43.861623,Smartwatch,Aksesoris,Jakarta,2,1448736,Credit Card,0.0,2897472.0,2025-03
790,791,2025-03-07 15:24:43.861623,Smartwatch,Aksesoris,Denpasar,2,2226318,Bank Transfer,0.0,4452636.0,2025-03
791,792,2025-01-31 15:24:43.861623,Headphone Wireless,Aksesoris,Denpasar,4,999539,Bank Transfer,0.0,3998156.0,2025-01
792,793,2025-01-03 15:24:43.861623,Monitor Curved,Periferal,Makassar,4,2245404,Debit Card,0.1,8083454.4,2025-01
793,794,2025-02-19 15:24:43.861623,Smartphone,Elektronik,Medan,1,9933705,E-Wallet,0.1,8940334.5,2025-02
794,795,2025-05-03 15:24:43.861623,Keyboard Mekanik,Periferal,Makassar,3,1751099,E-Wallet,0.05,4990632.149999999,2025-05
795,796,2025-02-09 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,1,15017297,Bank Transfer,0.0,15017297.0,2025-02
796,797,2025-04-22 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,3,1188443,Bank Transfer,0.0,3565329.0,2025-04
797,798,2025-04-18 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,1,1268302,Credit Card,0.0,1268302.0,2025-04
798,799,2025-05-28 15:24:43.861623,Smartphone,Elektronik,Medan,4,9010334,Bank Transfer,0.0,36041336.0,2025-05
799,800,2025-03-18 15:24:43.861623,Laptop Gaming,Elektronik,Surabaya,4,24615754,Credit Card,0.0,98463016.0,2025-03
800,801,2025-04-02 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,3,1083152,Bank Transfer,0.05,3086983.1999999997,2025-04
801,802,2025-04-25 15:24:43.861623,Laptop Gaming,Elektronik,Medan,1,20752613,Debit Card,0.05,19714982.349999998,2025-04
802,803,2025-05-21 15:24:43.861623,Laptop Gaming,Elektronik,Makassar,3,16333572,Debit Card,0.0,49000716.0,2025-05
803,804,2025-01-05 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,4,2142721,Credit Card,0.0,8570884.0,2025-01
804,805,2025-05-09 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,1,811603,E-Wallet,0.0,811603.0,2025-05
805,806,2025-04-11 15:24:43.861623,Smartwatch,Aksesoris,Jakarta,1,1315863,Debit Card,0.0,1315863.0,2025-04
806,807,2025-05-09 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,3,1443659,Credit Card,0.1,3897879.3000000003,2025-05
807,808,2025-01-22 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,2,807365,Bank Transfer,0.0,1614730.0,2025-01
808,809,2025-04-03 15:24:43.861623,Headphone Wireless,Aksesoris,Medan,3,1497086,Bank Transfer,0.0,4491258.0,2025-04
809,810,2025-06-01 15:24:43.861623,Laptop Gaming,Elektronik,Medan,4,18325315,Credit Card,0.0,73301260.0,2025-06
810,811,2025-03-31 15:24:43.861623,Smartwatch,Aksesoris,Medan,4,2278608,E-Wallet,0.1,8202988.8,2025-03
811,812,2025-06-06 15:24:43.861623,Smartphone,Elektronik,Surabaya,4,8217092,Credit Card,0.0,32868368.0,2025-06
812,813,2025-06-24 15:24:43.861623,Keyboard Mekanik,Periferal,Makassar,4,1228791,Credit Card,0.0,4915164.0,2025-06
813,814,2025-02-27 15:24:43.861623,Monitor Curved,Periferal,Jakarta,4,5820887,Debit Card,0.0,23283548.0,2025-02
814,815,2025-04-29 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,2,660890,Credit Card,0.05,1255691.0,2025-04
815,816,2025-02-17 15:24:43.861623,Laptop Gaming,Elektronik,Makassar,1,17846274,Credit Card,0.15,15169332.9,2025-02
816,817,2025-05-24 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,3,1045194,Bank Transfer,0.0,3135582.0,2025-05
817,818,2025-01-18 15:24:43.861623,Monitor Curved,Periferal,Jakarta,3,6395564,Debit Card,0.1,17268022.8,2025-01
818,819,2025-01-02 15:24:43.861623,Laptop Gaming,Elektronik,Makassar,4,20988099,Bank Transfer,0.1,75557156.4,2025-01
819,820,2025-03-30 15:24:43.861623,Smartphone,Elektronik,Surabaya,3,10069337,Bank Transfer,0.1,27187209.900000002,2025-03
820,821,2025-06-16 15:24:43.861623,Monitor Curved,Periferal,Medan,4,7446079,E-Wallet,0.05,28295100.2,2025-06
821,822,2025-02-27 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,2,15376794,E-Wallet,0.05,29215908.599999998,2025-02
